Profile	Meta_mean	Isolate_mean	Meta_n	Isolate_n	t	p	Cohen_d	q	Name
K09949	6.900160299489433e-05	0.0	307	0	9.356273632946783	8.2626790465118e-21	0.009417105670147754	8.6823335266159e-21	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]
K16318	6.900160299489433e-05	0.0	307	0	9.356273632946783	8.2626790465118e-21	0.009417105670147754	8.6823335266159e-21	tRNA (guanine6-N2)-methyltransferase [EC:2.1.1.256]
NF011865.0	0.002489629490792968	0.002028574926114405	704	116	2.049857412356108	0.04037911256685504	0.0093990199244747	0.04175816068307036	EscV/YscV/HrcV family type III secretion system export apparatus protein
K25897	6.855208115127938e-05	0.0	305	0	9.325745277121747	1.1024360281963796e-20	0.00938637882696011	1.1578421062643767e-20	protease Do-like 9 [EC:3.4.21.-]
K25896	6.855208115127938e-05	0.0	305	0	9.325745277121747	1.1024360281963796e-20	0.00938637882696011	1.1578421062643767e-20	protease Do-like 2, chloroplastic [EC:3.4.21.-]
K21869	6.855208115127938e-05	0.0	305	0	9.325745277121742	1.102436028196435e-20	0.009386378826960107	1.1578421062643767e-20	ATP-dependent RNA helicase DDX53 [EC:3.6.4.13]
K01219	6.855208115127938e-05	0.0	305	0	9.32574527712174	1.1024360281964588e-20	0.009386378826960102	1.1578421062643767e-20	beta-agarase [EC:3.2.1.81]
K03187	0.0031342910546052166	0.002620258762377057	13945	3324	9.307110416192408	1.314013968236468e-20	0.009367622807052552	1.3799139609811887e-20	urease accessory protein
PF09483	0.0034574101247858333	0.0029142776980826406	4161	644	4.047583468073267	5.175186002346929e-05	0.009367497229224973	5.334222309165804e-05	Type III secretion protein (HpaP)
NF040887.1	0.006850017505207357	0.0060857247783432135	1937	348	2.040022307339287	0.04134887520476957	0.009353923935136515	0.042753317578481706	DNA-binding transcriptional regulator YciT
TIGR00707.1	0.002737177877661587	0.0022559152195582603	774	129	2.0392462216992677	0.04142623161975452	0.00935036542206645	0.04282556422685244	acetylornithine/succinylornithine family transaminase
K24000	0.0003654612588589517	0.00019628292173041133	1626	249	9.283602723468602	1.6389719017298998e-20	0.009343962273476248	1.7209950633269376e-20	HPP-CMP hydrolase [EC:3.6.1.-]
K10225	6.787779838585697e-05	0.0	302	0	9.279764488068153	1.699099392200428e-20	0.009340099082875915	1.7837709782061708e-20	fatty acid desaturase 3 (Delta-13 desaturase) [EC:1.14.19.-]
PF19279	0.0035978336554488483	0.0030455107000149336	4330	673	4.034083561312401	5.481866481323329e-05	0.009336253811967565	5.6487491643185096e-05	YegS C-terminal NAD kinase beta sandwich-like domain
K09974	6.765303746404949e-05	0.0	301	0	9.264386858852992	1.9626599890286507e-20	0.00932462147234884	2.0600491810057166e-20	uncharacterized protein
K13484	6.765303746404949e-05	0.0	301	0	9.264386858852994	1.9626599890285945e-20	0.00932462147234884	2.0600491810057166e-20	5-hydroxyisourate hydrolase / 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:3.5.2.17 4.1.1.97]
K22253	6.742827654224202e-05	0.0	300	0	9.24898366930995	2.2671153766063776e-20	0.009309118135307331	2.379371493677631e-20	glucan 1,4-alpha-maltotetraohydrolase [EC:3.2.1.60]
K19232	6.720351562043455e-05	0.0	299	0	9.233554791521659	2.618812831213686e-20	0.009293588943002341	2.747372733836903e-20	hyaluronate-binding autotransporter adhesin
K17653	6.720351562043455e-05	0.0	299	0	9.233554791521659	2.618812831213686e-20	0.009293588943002341	2.747372733836903e-20	dimethyladenosine transferase 2, mitochondrial [EC:2.1.1.-]
K04441	6.720351562043455e-05	0.0	299	0	9.23355479152166	2.6188128312136675e-20	0.009293588943002341	2.747372733836903e-20	p38 MAP kinase [EC:2.7.11.24]
K24931	6.720351562043455e-05	0.0	299	0	9.23355479152166	2.6188128312136675e-20	0.009293588943002341	2.747372733836903e-20	tetratricopeptide repeat protein 17
K09958	6.697875469862707e-05	0.0	298	0	9.218100096500368	3.025085103301462e-20	0.009278033765607476	3.173268748903039e-20	uncharacterized protein
K24736	6.630447193320465e-05	0.0	295	0	9.171579801837773	4.6628447572022616e-20	0.00923121100819031	4.8907600129572504e-20	WD repeat-containing protein 1 (actin-interacting protein 1)
NF006624.1	0.001022021197214727	0.0007344840249724568	289	42	2.0106907162406626	0.04435892335389326	0.00921943252734848	0.045832482100438915	fatty acyl-AMP ligase
NF003808.0	0.006319556676203174	0.0055960687616949095	1787	320	2.010494047209346	0.04437971383822134	0.009218530759190007	0.045845686335043455	L-threonine 3-dehydrogenase
TIGR03637.1	0.0006895990777054386	0.0004546805868877114	195	26	2.0100923755733895	0.0444222013218567	0.009216689011716891	0.04588129546381265	type I-F CRISPR-associated endonuclease Cas1f
K25151	6.607971101139718e-05	0.0	294	0	9.156020526152703	5.38633604250884e-20	0.009215550570175618	5.647903698889249e-20	gliding motility-associated transport system permease protein
K14128	6.607971101139718e-05	0.0	294	0	9.1560205261527	5.386336042508956e-20	0.009215550570175616	5.647903698889249e-20	F420-non-reducing hydrogenase small subunit [EC:1.12.99.- 1.8.98.5]
PF11924	0.0035014482734552995	0.002964055733298338	4214	655	3.9784896090533204	6.935786863002763e-05	0.009207590327234906	7.144935259262514e-05	Inverse autotransporter, beta-domain
K05869	6.585495008958971e-05	0.0	293	0	9.140434771791664	6.222118960184251e-20	0.009199863481327552	6.523614730514196e-20	calcium/calmodulin-dependent protein kinase IV [EC:2.7.11.17]
K18444	0.022200984812454992	0.020857228217128324	98776	26459	9.121533348103284	7.409179359291988e-20	0.009180839165539809	7.767410601151366e-20	two-component system, glycerol uptake and utilization response regulator
K14164	6.540542824597476e-05	0.0	291	0	9.109183283152234	8.30300380823722e-20	0.009168408803705619	8.703572623370182e-20	glycyl-tRNA synthetase [EC:6.1.1.14]
K08816	6.473114548055234e-05	0.0	288	0	9.062104030000581	1.2799672689516127e-19	0.009121023453597905	1.3414470287922754e-19	vaccinia related kinase [EC:2.7.11.1]
K22993	6.450638455874487e-05	0.0	287	0	9.04635651308161	1.4786259923458815e-19	0.00910517355045418	1.5494914293718418e-19	bifunctional Delta-12/omega-3 fatty acid desaturase [EC:1.14.19.6 1.14.19.-]
NF038384.1	0.005248025801614722	0.004599269013518004	1484	263	1.9788273263617806	0.04783625640737737	0.009073332298850786	0.04939857369531228	YnfU family zinc-binding protein
PF19993	0.0018088877293099637	0.0014299871934691218	2177	316	3.916943920612722	8.968277728876605e-05	0.009065152482410797	9.232271395281873e-05	Double-GTPase 2
K03709	6.383210179332244e-05	0.0	284	0	8.998948664405813	2.2795639561064646e-19	0.009057457468380407	2.3883336273702955e-19	DtxR family transcriptional regulator, Mn-dependent transcriptional regulator
PF19054	0.013586184318763076	0.012544064874355713	16351	2772	3.9127061432659436	9.12718040338144e-05	0.009055344811273895	9.394540967575902e-05	Domain of unknown function (DUF5753)
K13523	6.338257994970749e-05	0.0	282	0	8.967204226558678	3.0422397987090786e-19	0.009025506636524313	3.1867576953497217e-19	lysophosphatidic acid acyltransferase / lysophosphatidylinositol acyltransferase [EC:2.3.1.51 2.3.1.-]
PF02128	0.00044121239516012437	0.0002579407279358859	531	57	3.89851498450077	9.678884159393699e-05	0.00902250159964878	9.961016208112427e-05	Fungalysin metallopeptidase (M36)
K19131	0.0003014043961438218	0.00015371554111417754	1341	195	8.953883521321455	3.4328978824642703e-19	0.009012099323555386	3.5956108720526333e-19	CRISPR-associated protein Csb1
K14388	6.293305810609254e-05	0.0	280	0	8.935347040254863	4.0601813415573923e-19	0.00899344232315064	4.2521975812660156e-19	solute carrier family 5 (sodium-coupled monocarboxylate transporter), member 8/12
PF06545	0.0012579954167089046	0.0009457826690982483	1514	209	3.8812683557396706	0.00010391777644897998	0.008982586981850924	0.00010691707646640034	Protein of unknown function (DUF1116)
K02838	6.270829718428507e-05	0.0	279	0	8.919375789065866	4.690566985848229e-19	0.008977367231075348	4.911900455234897e-19	ribosome recycling factor
PF08974	0.0005359359602227499	0.0003348704187237817	645	74	3.86799305325571	0.00010973966517662334	0.008951863375971876	0.00011289125740112974	Domain of unknown function (DUF1877)
K08960	6.225877534067013e-05	0.0	277	0	8.887347204015542	6.260270417274215e-19	0.008945130404565477	6.553691014394903e-19	casein kinase 1, epsilon [EC:2.7.11.1]
K08959	6.225877534067013e-05	0.0	277	0	8.887347204015542	6.260270417274215e-19	0.008945130404565477	6.553691014394903e-19	casein kinase 1, delta [EC:2.7.11.1]
K06891	6.225877534067013e-05	0.0	277	0	8.88734720401554	6.260270417274392e-19	0.008945130404565474	6.553691014394903e-19	ATP-dependent Clp protease adaptor protein ClpS
K13391	0.0016439013820998603	0.0012904222605328649	7314	1637	8.883193633636862	6.498587031750939e-19	0.008940949828761589	6.802491928216614e-19	salutaridine synthase [EC:1.14.19.67]
K07104	0.01845422024592441	0.01726028455505657	82106	21896	8.876610126829355	6.894807096072025e-19	0.00893432351771954	7.216513806288829e-19	catechol 2,3-dioxygenase [EC:1.13.11.2]
K22249	6.203401441886265e-05	0.0	276	0	8.871289559364424	7.232375568178284e-19	0.008928968357320426	7.568307571899375e-19	poly(3-hydroxyoctanoate) depolymerase [EC:3.1.1.76]
K10226	6.203401441886265e-05	0.0	276	0	8.871289559364422	7.232375568178441e-19	0.008928968357320426	7.568307571899375e-19	acyl-CoA 6-desaturase (Delta-6 desaturase) [EC:1.14.19.3]
K06873	0.001034125001236185	0.0007559651483512629	4601	959	8.866847422724803	7.526675790950261e-19	0.00892449733907346	7.875484058513944e-19	uncharacterized protein
K03063	6.135973165344023e-05	0.0	273	0	8.822941322447518	1.1152207439973252e-18	0.00888030577284785	1.1665507752196817e-18	26S proteasome regulatory subunit T3
K04719	6.135973165344023e-05	0.0	273	0	8.822941322447518	1.1152207439973252e-18	0.008880305772847848	1.1665507752196817e-18	5,6-dimethylbenzimidazole synthase [EC:1.13.11.79]
K07760	6.0910209809825287e-05	0.0	271	0	8.790561471022889	1.4885421796366741e-18	0.008847715396121834	1.556898195136606e-18	cyclin-dependent kinase [EC:2.7.11.22]
K19132	0.00029780822139490224	0.00015371554111417754	1325	195	8.78170263005504	1.6106129494467511e-18	0.008838798957293505	1.6844050038217658e-18	CRISPR-associated protein Csb2
K11539	6.0685448888017813e-05	0.0	270	0	8.774326747184883	1.719750628152946e-18	0.008831375118367473	1.7983618630685157e-18	carbonyl reductase 4 / 3-oxoacyl-[acyl-carrier protein] reductase beta subunit [EC:1.1.1.-]
K07894	6.023592704440287e-05	0.0	268	0	8.741766871291432	2.2955280178580945e-18	0.008798603546700754	2.4002168522575424e-18	Ras-related protein Rab-6B
PF02016	0.006683827696173334	0.005973364225883673	8044	1320	3.7987960261206912	0.0001454067257764263	0.00879171770755742	0.00014945761659064625	LD-carboxypeptidase N-terminal domain
K02600	5.978640520078792e-05	0.0	266	0	8.7090852970003	3.064157860839981e-18	0.008765709485385294	3.202933126276713e-18	transcription termination/antitermination protein NusA
K11014	5.978640520078792e-05	0.0	266	0	8.709085297000295	3.0641578608401133e-18	0.008765709485385288	3.202933126276713e-18	cytolethal distending toxin subunit B
K01731	5.956164427898045e-05	0.0	265	0	8.692698444207469	3.540215823283252e-18	0.008749216089573545	3.699806957196685e-18	pectate disaccharide-lyase [EC:4.2.2.9]
K13624	5.956164427898045e-05	0.0	265	0	8.692698444207467	3.540215823283329e-18	0.008749216089573544	3.699806957196685e-18	ceruloplasmin [EC:1.16.3.1]
K04371	5.9336883357172975e-05	0.0	264	0	8.676280649081157	4.0902632496797706e-18	0.008732691550249376	4.274220154057158e-18	mitogen-activated protein kinase 1/3 [EC:2.7.11.24]
K11108	5.888736151355803e-05	0.0	262	0	8.643351526207098	5.4601320331173766e-18	0.008699548330855029	5.702255535038707e-18	RNA 3'-terminal phosphate cyclase-like protein
K01519	5.888736151355803e-05	0.0	262	0	8.643351526207095	5.4601320331176524e-18	0.008699548330855027	5.702255535038707e-18	XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K21708	5.8662600591750556e-05	0.0	261	0	8.626839841440148	6.3086081436468134e-18	0.008682929291444402	6.587693965404767e-18	linoleoyl-lipid Delta9 conjugase [EC:1.14.19.14]
K01057	5.843783966994308e-05	0.0	260	0	8.610296500256286	7.28898349339761e-18	0.008666278389795147	7.610674832856899e-18	6-phosphogluconolactonase [EC:3.1.1.31]
PF13211	0.00128126085374183	0.0009774596005991466	1542	216	3.7389613949360894	0.00018478932230810456	0.008653239836438863	0.00018988447421132204	Protein of unknown function (DUF4019)
K20948	5.821307874813561e-05	0.0	259	0	8.593721319834904	8.42177066583136e-18	0.008649595441897997	8.792572389960243e-18	polysaccharide biosynthesis protein VpsJ
PF01371	0.0011358518722860453	0.0008507518745955535	1367	188	3.730541553062146	0.00019107603311075796	0.008633753432749643	0.00019631718857202494	Trp repressor protein
K11752	5.7763556904520663e-05	0.0	257	0	8.560474701141478	1.1243084662213291e-17	0.00861613266240974	1.1735746462487411e-17	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
K20238	5.7763556904520663e-05	0.0	257	0	8.560474701141477	1.1243084662213532e-17	0.008616132662409738	1.1735746462487411e-17	sphingolipid C9-methyltransferase [EC:2.1.1.317]
K16212	0.0007035016852573917	0.00048321859847687607	3130	613	8.5568546756009	1.1601652684196453e-17	0.008612489100412554	1.2108809645067264e-17	4-O-beta-D-mannosyl-D-glucose phosphorylase [EC:2.4.1.281]
K01481	5.731403506090572e-05	0.0	255	0	8.527098487032513	1.500997435246502e-17	0.008582539444910539	1.5661401810801093e-17	protein-arginine deiminase [EC:3.5.3.15]
K24669	5.731403506090572e-05	0.0	255	0	8.527098487032513	1.500997435246502e-17	0.008582539444910539	1.5661401810801093e-17	protein-arginine deiminase 4 [EC:3.5.3.15]
K22916	5.731403506090572e-05	0.0	255	0	8.527098487032504	1.500997435246621e-17	0.008582539444910532	1.5661401810801093e-17	Vi polysaccharide biosynthesis protein TviE
K07236	5.7089274139098244e-05	0.0	254	0	8.510361305442634	1.7343306301876927e-17	0.008565693442555786	1.8090547278428177e-17	tRNA 2-thiouridine synthesizing protein C
K07874	5.7089274139098244e-05	0.0	254	0	8.510361305442629	1.734330630187768e-17	0.008565693442555783	1.8090547278428177e-17	Ras-related protein Rab-1A
K07121	5.7089274139098244e-05	0.0	254	0	8.510361305442624	1.734330630187843e-17	0.008565693442555778	1.8090547278428177e-17	uncharacterized protein
K07878	5.596546953006087e-05	0.0	249	0	8.426176842446246	3.5722323224670177e-17	0.00848096163426087	3.7250205724038604e-17	Ras-related protein Rab-2B
K07890	5.596546953006087e-05	0.0	249	0	8.426176842446246	3.5722323224670177e-17	0.00848096163426087	3.7250205724038604e-17	Ras-related protein Rab-21
K04340	0.0009176988437399139	0.0006692538174663422	4083	849	8.408272599860348	4.161866858908491e-17	0.008462940982985598	4.3390031315622955e-17	scyllo-inosamine-4-phosphate amidinotransferase 1 [EC:2.1.4.2]
K09570	5.5515947686445926e-05	0.0	247	0	8.392266662226746	4.7696413923547934e-17	0.008446830978943533	4.97064975928146e-17	FK506-binding protein 3 [EC:5.2.1.8]
K09568	5.5515947686445926e-05	0.0	247	0	8.392266662226746	4.7696413923547934e-17	0.008446830978943533	4.97064975928146e-17	FK506-binding protein 1 [EC:5.2.1.8]
K09576	5.5515947686445926e-05	0.0	247	0	8.392266662226746	4.7696413923547934e-17	0.008446830978943533	4.97064975928146e-17	FK506-binding protein 11 [EC:5.2.1.8]
K07334	5.5515947686445926e-05	0.0	247	0	8.39226666222674	4.769641392355e-17	0.00844683097894353	4.97064975928146e-17	toxin HigB-1
K09682	5.529118676463845e-05	0.0	246	0	8.375260097279542	5.5114231655986956e-17	0.008429713841771519	5.742540228522077e-17	MarR family transcriptional regulator, protease production regulatory protein HPr
K05645	5.506642584283098e-05	0.0	245	0	8.358218936617748	6.368617489203722e-17	0.008412561883952653	6.635014669763251e-17	ATP-binding cassette, subfamily A (ABC1), member 7
K19826	0.0038407146318461052	0.003328926821154727	17088	4223	8.344483534992207	7.154136704853018e-17	0.00839873717834826	7.452644314604157e-17	(S)-6-hydroxynicotine oxidase [EC:1.5.3.5]
K20880	5.4616903999216033e-05	0.0	243	0	8.32403197781679	8.503901558916697e-17	0.008378152650512116	8.856951623637255e-17	serine/threonine-protein kinase Nek11 [EC:2.7.11.1]
K08728	5.4616903999216033e-05	0.0	243	0	8.324031977816787	8.50390155891688e-17	0.008378152650512113	8.856951623637255e-17	nucleoside deoxyribosyltransferase [EC:2.4.2.6]
K26347	5.439214307740856e-05	0.0	242	0	8.306885749042433	9.826750524769983e-17	0.008360894941455376	1.0231642200527424e-16	(-)-cyclopenine synthase [EC:1.14.11.81]
K07917	5.439214307740856e-05	0.0	242	0	8.306885749042433	9.826750524769983e-17	0.008360894941455376	1.0231642200527424e-16	Ras-related protein Rab-30
K11952	5.439214307740856e-05	0.0	242	0	8.306885749042435	9.82675052476977e-17	0.008360894941455376	1.0231642200527424e-16	bicarbonate transport system ATP-binding protein [EC:7.3.2.-]
PF09015	0.0004362269443673546	0.0002669912797932854	525	59	3.612243931015036	0.00030356923926218716	0.008359972136949041	0.000311722434805967	NgoMIV restriction enzyme
K09141	5.416738215560109e-05	0.0	241	0	8.289704063219844	1.135547030029987e-16	0.008343601544817976	1.1820979707218046e-16	uncharacterized protein
K16860	5.3942621233793614e-05	0.0	240	0	8.272486699419611	1.312211495642144e-16	0.008326272238234077	1.3658677684645527e-16	phospholipase D3/4 [EC:3.1.4.4]
